state,city,zip,living_space,construct_year,rent,negative_sample
Baden-Wuerttemberg,Ulm,89144,189.92,1938,2665.83,1
Niedersachsen,Frankfurt am Main,61757,179.79,1949,2263.35,1
Hessen,Moenchengladbach,41168,23.31,1967,251.25,1
Baden-Wuerttemberg,Giessen,35394,192.37,1948,1768.7,1
Nordrhein-Westfalen,Moenchengladbach,90478,101.78,1928,2531.7,1
Hessen,Marburg,75175,185.39,1942,1863.35,1
Nordrhein-Westfalen,Moenchengladbach,30179,125.12,1959,807.32,1
Bayern,Schweinfurt,97423,26.56,2010,3313.0698,1
Niedersachsen,Braunschweig,64296,176.54,1914,1699.56,1
Hessen,Darmstadt,63065,132.52,1901,1752.98,1
Niedersachsen,Goettingen,33736,135.55,1955,1226.61,1
Niedersachsen,Passau,94035,62.36,1991,792.61,1
Hessen,Wiesbaden,64507,66.72,1926,3177.55,1
Niedersachsen,Osnabrueck,93048,175.08,1944,1556.31,1
Nordrhein-Westfalen,Dortmund,49079,78.34,1919,894.71,1
Hessen,Wiesbaden,36043,49.77,1937,843.91,1
Nordrhein-Westfalen,Moenchengladbach,40321,194.45,1932,2326.87,1
Bayern,Moenchengladbach,41072,94.96,1967,734.46,1
Nordrhein-Westfalen,Goettingen,37077,115.37,1926,1431.36,1
Bayern,Regensburg,34259,187.61,2011,2642.78,1
Niedersachsen,Hannover,63743,86.72,1898,1216.18,1
Nordrhein-Westfalen,Fulda,42303,36.41,1956,2998.71,1
Niedersachsen,Koeln,51302,53.68,1961,2806.04,1
Niedersachsen,Braunschweig,45350,186.48,1986,3098.5898,1
Hessen,Hannover,30320,155.37,1937,1725.65,1
Baden-Wuerttemberg,Ludwigsburg,71657,23.48,1918,4024.9,1
Niedersachsen,Oldenburg,26123,152.53,1929,2714.65,1
Nordrhein-Westfalen,Wuppertal,63626,133.01,2007,1464.05,1
Baden-Wuerttemberg,Reutlingen,72767,174.84,1966,3178.24,1
Baden-Wuerttemberg,Offenbach am Main,63069,54.38,1935,951.63,1
Nordrhein-Westfalen,Dortmund,83026,71.67,2001,928.37,1
Bayern,Osnabrueck,49080,192.95,1940,1568.61,1
Hessen,Dortmund,44228,83.63,1963,727.25,1
Nordrhein-Westfalen,Gelsenkirchen,45882,95.18,1929,3563.1802,1
Bayern,Osnabrueck,49081,97.36,1988,1041.02,1
Hessen,Fulda,36043,156.34,1964,3382.53,1
Nordrhein-Westfalen,Muenchen,83940,179.09,2009,3053.29,1
Baden-Wuerttemberg,Tuebingen,38102,152.7,1948,1600.32,1
Baden-Wuerttemberg,Tuebingen,72070,185.66,1953,4813.79,1
Baden-Wuerttemberg,Ulm,34241,161.06,1945,2094.56,1
Hessen,Hanau,62539,146.64,1946,1658.17,1
Bayern,Tuebingen,72073,123.7,1938,1448.85,1
Nordrhein-Westfalen,Moenchengladbach,41229,159.09,1935,3092.13,1
Niedersachsen,Goettingen,33603,24.48,1953,337.12,1
Nordrhein-Westfalen,Aachen,52079,188.35,1955,3673.67,1
Niedersachsen,Hildesheim,31137,65.93,1921,3279.6099,1
Hessen,Kassel,34302,116.18,1935,2765.7,1
Baden-Wuerttemberg,Kassel,34159,109.4,1938,1219.86,1
Hessen,Wuppertal,41063,83.83,1988,741.64,1
Nordrhein-Westfalen,Bonn,64082,44.41,1938,679.58,1
Nordrhein-Westfalen,Gelsenkirchen,89144,51.33,1956,453.16,1
Baden-Wuerttemberg,Heilbronn,74074,106.72,1951,3268.13,1
Hessen,Kempten,87439,99.18,1978,1090.46,1
Niedersachsen,Moenchengladbach,41165,48.61,1949,471.69,1
Niedersachsen,Wolfsburg,34193,110.08,1951,1185.75,1
Baden-Wuerttemberg,Pforzheim,75177,121.41,1951,3535.6,1
Niedersachsen,Wolfsburg,38446,150.21,1938,3539.67,1
Bayern,Augsburg,71668,77.23,1962,956.72,1
Nordrhein-Westfalen,Hannover,30164,169.04,1996,1779.27,1
Baden-Wuerttemberg,Heilbronn,74081,199.9,1935,2840.8,1
Bayern,Landshut,84028,156.96,2016,3989.33,1
Baden-Wuerttemberg,Stuttgart,26122,149.56,1973,2115.3,1
Bayern,Wuerzburg,40342,37.49,2004,699.08,1
Hessen,Hanau,35058,195.51,1902,1804.72,1
Bayern,Hannover,30488,160.43,2007,2188.53,1
Bayern,Regensburg,93052,70.14,2011,2651.37,1
Niedersachsen,Osnabrueck,44821,79.85,1936,1032.97,1
Nordrhein-Westfalen,Braunschweig,38103,64.51,1912,928.14,1
Nordrhein-Westfalen,Ludwigsburg,71645,31.42,1993,486.21,1
Nordrhein-Westfalen,Bielefeld,52063,56.45,1955,595.57,1
Bayern,Erlangen,64287,184.7,1967,1601.4,1
Nordrhein-Westfalen,Moenchengladbach,41067,127.9,1946,3154.17,1
Bayern,Rosenheim,72762,94.52,1986,1074.0,1
Niedersachsen,Muenchen,84188,23.99,1975,453.17,1
Hessen,Fulda,72765,66.77,1904,892.82,1
Nordrhein-Westfalen,Hildesheim,31136,96.53,1956,813.52,1
Baden-Wuerttemberg,Ruesselsheim am Main,65429,74.21,1907,1039.38,1
Bayern,Reutlingen,72764,107.2,1964,893.4,1
Bayern,Memmingen,37085,145.05,2028,2576.92,1
Nordrhein-Westfalen,Dortmund,44228,110.43,1981,2344.05,1
Bayern,Freising,85355,95.62,2040,2357.03,1
Bayern,Wuerzburg,97070,31.94,2026,3545.4,1
Bayern,Augsburg,51194,36.44,2007,705.85,1
Nordrhein-Westfalen,Duesseldorf,33622,38.63,1959,504.83,1
Bayern,Landshut,84032,115.42,1974,3019.73,1
Baden-Wuerttemberg,Ludwigsburg,33647,23.48,1918,388.92,1
Nordrhein-Westfalen,Stuttgart,70197,48.91,1980,901.05,1
Hessen,Giessen,79105,121.97,1939,1486.39,1
Hessen,Darmstadt,64293,74.05,1926,2823.38,1
Bayern,Darmstadt,64285,132.52,1901,1752.98,1
Hessen,Erlangen,91055,146.71,1995,1839.01,1
Niedersachsen,Oldenburg,26126,197.26,1927,3757.23,1
Hessen,Frankfurt am Main,53136,195.31,1949,2329.93,1
Baden-Wuerttemberg,Pforzheim,34217,100.8,1951,901.77,1
Nordrhein-Westfalen,Bielefeld,35394,172.18,1951,969.78,1
Hessen,Giessen,35398,35.15,1957,3979.29,1
Hessen,Hildesheim,31141,85.73,1951,761.83,1
Hessen,Darmstadt,64290,51.96,1929,3015.94,1
Baden-Wuerttemberg,Ulm,89153,118.52,1964,3937.37,1
Niedersachsen,Kempten,87438,109.87,2004,1542.66,1
Bayern,Hanau,63451,149.66,1923,1673.11,1
Bayern,Kassel,34183,30.35,1914,440.4,1
Hessen,Offenbach am Main,41215,36.57,1927,667.57,1
Niedersachsen,Offenbach am Main,63070,198.2,1937,2256.8,1
Hessen,Kassel,34259,171.55,1902,3522.62,1
Nordrhein-Westfalen,Ruesselsheim am Main,65428,192.53,1951,1247.11,1
Hessen,Ruesselsheim am Main,79100,193.61,1929,1729.24,1
Nordrhein-Westfalen,Essen,45246,112.5,1954,2606.0,1
Niedersachsen,Braunschweig,90484,134.0,1951,1197.3,1
Bayern,Memmingen,38121,90.89,2037,2028.33,1
Niedersachsen,Hannover,30528,125.74,1912,3631.0698,1
Hessen,Kassel,45309,53.64,1943,725.21,1
Nordrhein-Westfalen,Dortmund,30497,75.96,1967,685.31,1
Hessen,Kassel,44312,157.31,1936,1433.77,1
Hessen,Hildesheim,31134,60.84,1969,3268.06,1
Bayern,Fuerth,45894,141.37,1976,4032.01,1
Niedersachsen,Heidelberg,69117,20.56,1978,351.05,1
Niedersachsen,Hannover,91052,27.09,1946,448.62,1
Niedersachsen,Goettingen,37073,93.0,1958,3245.38,1
Bayern,Heidelberg,69119,161.83,1958,1630.0,1
Hessen,Dortmund,44163,24.78,2004,389.03,1
Baden-Wuerttemberg,Osnabrueck,49076,98.7,1953,950.97,1
Baden-Wuerttemberg,Moenchengladbach,52063,73.46,1979,708.74,1
Nordrhein-Westfalen,Muenster,48147,39.28,1942,3158.0698,1
Bayern,Rosenheim,33672,37.21,1977,3358.52,1
Hessen,Fulda,44888,105.68,1955,974.2,1
