state,city,zip,living_space,construct_year,heating_type,has_parking,has_balcony,rent
Baden-Wuerttemberg,Mannheim,68159,224.65,1962,Oil,false,false,2355.85
Niedersachsen,Oldenburg,26121,163.98,1992,District,true,false,2603.55
Niedersachsen,Oldenburg,26121,222.12,1929,District,false,false,2840.78
Bayern,Fuerth,90762,249.72,1994,Natural,false,false,2007.8
Niedersachsen,Hildesheim,31134,22.92,2006,Natural,false,false,468.79
Nordrhein-Westfalen,Muenster,48143,217.67,1996,Natural,true,false,2237.84
Niedersachsen,Goettingen,37073,245.02,1995,Oil,false,false,2444.01
Nordrhein-Westfalen,Bonn,53111,80.52,2009,Oil,false,false,1694.91
Baden-Wuerttemberg,Freiburg im Breisgau,79098,157.85,1945,Natural,true,false,2973.7
Baden-Wuerttemberg,Karlsruhe,76131,214.53,1936,Natural,false,false,2439.83
Bayern,Regensburg,93047,101.65,1936,Natural,true,false,2018.15
Baden-Wuerttemberg,Ulm,89073,170.72,1973,Oil,false,false,2926.84
Nordrhein-Westfalen,Wuppertal,42103,198.18,1941,District,false,false,2278.51
Baden-Wuerttemberg,Ludwigsburg,71634,222.55,1947,Natural,false,true,2417.33
Niedersachsen,Osnabrueck,49074,85.13,1983,None,false,false,847.82
Hessen,Giessen,35390,202.83,1980,None,false,true,820.04
Bayern,Neu-Ulm,89231,148.45,1979,Natural,true,false,2392.21
Baden-Wuerttemberg,Pforzheim,75172,126.71,2000,Natural,true,false,1929.79
Hessen,Offenbach am Main,63065,90.44,1951,Oil,false,false,1947.66
Nordrhein-Westfalen,Duesseldorf,40210,157.31,2007,Oil,true,false,2656.22
Baden-Wuerttemberg,Reutlingen,72760,101.3,1968,Natural,true,false,1512.22
Nordrhein-Westfalen,Bochum,44787,156.94,1959,District,false,false,1916.06
Hessen,Darmstadt,64283,142.52,1928,District,true,false,2902.46
Baden-Wuerttemberg,Heilbronn,74072,126.35,1939,Oil,true,false,2552.89
Nordrhein-Westfalen,Essen,45127,124.34,1987,Natural,false,false,1506.74
Nordrhein-Westfalen,Bielefeld,33602,223.33,1965,District,false,true,2172.79
Niedersachsen,Oldenburg,26121,49.78,1954,None,false,false,590.74
Nordrhein-Westfalen,Aachen,52062,103.75,1939,Oil,false,false,1993.62
Bayern,Augsburg,86150,83.25,1960,Oil,true,true,1760.59
Niedersachsen,Wolfsburg,38440,96.02,1963,None,true,false,1012.46
Nordrhein-Westfalen,Bielefeld,33602,45.33,1976,District,true,false,1036.11
Baden-Wuerttemberg,Freiburg im Breisgau,79098,97.39,1967,District,true,false,2326.41
Hessen,Kassel,34117,185.38,1953,None,true,false,528.08
Bayern,Kaufbeuren,87600,32.87,2004,District,true,false,820.41
Niedersachsen,Oldenburg,26121,208.57,1944,Natural,false,true,2347.78
Niedersachsen,Osnabrueck,49074,102.37,2002,Natural,true,false,1778.74
Niedersachsen,Oldenburg,26121,65.27,1962,None,false,false,696.79
Nordrhein-Westfalen,Bonn,53111,23.47,1954,District,true,false,640.72
Baden-Wuerttemberg,Esslingen am Neckar,73728,85.24,1973,None,false,false,891.17
Niedersachsen,Hildesheim,31134,24.93,1958,District,false,false,557.03
Bayern,Aschaffenburg,63739,184.68,1932,Natural,false,false,2311.63
Baden-Wuerttemberg,Reutlingen,72760,56.46,1930,District,true,false,1279.3
Nordrhein-Westfalen,Duisburg,47051,70.93,1967,Natural,false,true,1055.7
Hessen,Fulda,36037,49.96,1986,Oil,true,false,1124.44
Bayern,Bamberg,96047,21.22,1930,None,false,false,336.35
Hessen,Darmstadt,64283,70.87,1957,District,false,false,1613.78
Hessen,Frankfurt am Main,60306,238.19,1921,Oil,false,false,3971.07
Nordrhein-Westfalen,Aachen,52062,51.65,1936,District,false,false,1205.87
Niedersachsen,Wolfsburg,38440,200.04,1955,District,false,true,2711.84
Bayern,Regensburg,93047,243.47,1980,Oil,false,false,2712.51
Baden-Wuerttemberg,Mannheim,68159,52.63,1934,District,false,false,1306.67
Baden-Wuerttemberg,Esslingen am Neckar,73728,67.55,1992,Natural,false,true,1305.79
Baden-Wuerttemberg,Tuebingen,72070,111.79,2007,Oil,false,false,2134.97
Niedersachsen,Wolfsburg,38440,195.35,1922,Oil,false,false,2871.11
Hessen,Giessen,35390,101.74,1986,Natural,false,false,1750.96
Baden-Wuerttemberg,Heilbronn,74072,105.73,1925,District,true,false,2437.09
Nordrhein-Westfalen,Essen,45127,160.34,1949,Natural,false,false,1513.19
Baden-Wuerttemberg,Heidelberg,69115,58.74,1997,Oil,true,false,1553.69
Nordrhein-Westfalen,Wuppertal,42103,99.17,1978,Oil,false,false,1541.2
Nordrhein-Westfalen,Gelsenkirchen,45879,208.95,1990,Oil,false,false,1777.97
Baden-Wuerttemberg,Ludwigsburg,71634,244.99,1962,None,false,true,143.39
Hessen,Hanau,63450,216.11,1966,District,false,false,2633.34
Nordrhein-Westfalen,Muenster,48143,113.21,1947,Oil,false,false,2099.74
Hessen,Hanau,63450,220.77,1948,District,false,false,2982.34
Nordrhein-Westfalen,Bochum,44787,203.5,1955,District,true,false,2038.48
Hessen,Darmstadt,64283,72.43,1990,Natural,true,true,1615.46
Hessen,Ruesselsheim am Main,65428,176.09,1926,Natural,false,false,2302.32
Nordrhein-Westfalen,Aachen,52062,189.5,2006,Natural,true,false,2292.42
Niedersachsen,Oldenburg,26121,71.89,1972,Natural,false,false,1331.69
Nordrhein-Westfalen,Muenster,48143,45.72,1935,Natural,true,false,1030.63
Bayern,Landshut,84082,230.0,1928,Oil,false,false,2777.45
Baden-Wuerttemberg,Stuttgart,70173,96.21,1931,Oil,false,false,2375.7
Bayern,Aschaffenburg,63739,117.28,1972,Oil,true,false,2102.91
Hessen,Ruesselsheim am Main,65428,125.69,1959,None,false,false,964.98
Nordrhein-Westfalen,Aachen,52062,136.64,1921,Oil,true,false,2462.66
Hessen,Fulda,36037,187.48,1988,Oil,false,false,2300.56
Hessen,Kassel,34117,168.1,2003,Oil,true,true,2468.68
Bayern,Bamberg,96047,118.97,1992,District,false,true,2284.16
Niedersachsen,Hildesheim,31134,35.99,1961,Oil,false,false,697.4
Niedersachsen,Goettingen,37073,91.93,1928,Oil,false,false,1924.73
Baden-Wuerttemberg,Reutlingen,72760,184.18,1936,Oil,false,false,2358.85
Nordrhein-Westfalen,Koeln,50667,77.7,1939,Oil,true,true,1788.87
Baden-Wuerttemberg,Heilbronn,74072,131.11,1927,Oil,true,false,2560.11
Nordrhein-Westfalen,Moenchengladbach,41061,115.55,1929,District,true,false,2075.13
Bayern,Passau,94032,143.62,2006,Natural,true,false,2123.71
Nordrhein-Westfalen,Essen,45127,156.79,1965,District,true,false,2001.17
Bayern,Memmingen,87700,61.16,1929,District,true,false,1373.33
Bayern,Kempten,87435,134.74,1941,None,false,false,1132.62
Nordrhein-Westfalen,Duisburg,47051,113.49,1984,District,false,false,1762.76
Hessen,Frankfurt am Main,60306,73.23,1922,District,false,false,2064.74
Baden-Wuerttemberg,Mannheim,68159,244.37,1945,District,false,false,3003.93
Baden-Wuerttemberg,Stuttgart,70173,75.63,1933,District,false,false,2039.74
Baden-Wuerttemberg,Tuebingen,72070,101.72,1989,Natural,false,false,1648.92
Baden-Wuerttemberg,Heidelberg,69115,171.61,1962,Oil,true,false,2808.53
Bayern,Bamberg,96047,237.98,1955,Natural,true,false,1827.65
Niedersachsen,Hildesheim,31134,192.43,1994,District,false,false,2264.34
Niedersachsen,Hildesheim,31134,39.65,1958,District,true,false,894.17
Hessen,Hanau,63450,40.39,1979,Oil,false,false,977.53
Nordrhein-Westfalen,Wuppertal,42103,149.18,1987,Oil,false,true,1942.96
Baden-Wuerttemberg,Pforzheim,75172,178.6,1941,District,true,true,2697.06
Hessen,Frankfurt am Main,60306,124.34,1956,Natural,true,false,2524.85
Bayern,Wuerzburg,97070,211.56,1921,District,true,false,3287.67
Baden-Wuerttemberg,Ludwigsburg,71634,155.77,1954,None,false,true,942.51
Hessen,Wiesbaden,55246,29.94,2003,District,true,true,914.12
Bayern,Memmingen,87700,52.97,1990,Natural,false,false,1063.88
Hessen,Fulda,36037,84.91,2003,District,false,false,1763.52
Niedersachsen,Osnabrueck,49074,90.64,1959,Natural,false,false,1409.98
Bayern,Augsburg,86150,80.07,1946,District,false,false,1880.87
Niedersachsen,Goettingen,37073,191.59,1974,District,true,false,2773.72
Baden-Wuerttemberg,Reutlingen,72760,24.04,2008,Natural,false,false,455.87
Bayern,Freising,85354,65.04,1947,Oil,false,false,1562.66
Baden-Wuerttemberg,Mannheim,68159,191.47,1956,Oil,false,false,2405.95
Nordrhein-Westfalen,Bochum,44787,224.43,1965,Natural,true,false,1260.97
Niedersachsen,Hildesheim,31134,144.11,1981,Oil,false,true,2097.71
Niedersachsen,Hildesheim,31134,244.93,1970,Oil,false,false,1911.84
Bayern,Regensburg,93047,115.5,1987,Oil,false,false,2193.82
Bayern,Hof,95028,91.81,1976,Natural,true,false,1248.42
Baden-Wuerttemberg,Reutlingen,72760,135.41,1931,Oil,false,false,2202.86
Hessen,Fulda,36037,86.54,1986,Oil,false,false,1621.11
Hessen,Wiesbaden,55246,229.02,1941,Oil,true,false,3246.48
Bayern,Bamberg,96047,228.82,1996,District,true,false,2969.86
Baden-Wuerttemberg,Karlsruhe,76131,109.88,1955,Oil,false,false,1988.66
Baden-Wuerttemberg,Tuebingen,72070,231.04,1972,District,false,false,2670.33
Hessen,Marburg,35037,182.98,1994,Oil,false,false,2725.24
Baden-Wuerttemberg,Tuebingen,72070,24.71,1940,Natural,false,false,589.45
Nordrhein-Westfalen,Aachen,52062,248.23,1974,District,false,false,2515.01
Hessen,Hanau,63450,111.67,2006,Oil,true,true,2296.49
Hessen,Fulda,36037,207.01,1920,Natural,true,false,2180.23
Nordrhein-Westfalen,Koeln,50667,38.15,2005,Oil,true,false,973.18
Nordrhein-Westfalen,Wuppertal,42103,64.15,1936,Natural,true,false,1173.56
Nordrhein-Westfalen,Dortmund,44135,80.39,1939,Oil,false,false,1522.91
Baden-Wuerttemberg,Pforzheim,75172,177.36,1941,District,false,false,2644.21
Bayern,Aschaffenburg,63739,27.22,1956,Oil,false,false,552.28
Niedersachsen,Oldenburg,26121,167.79,1965,District,true,false,2516.79
Hessen,Offenbach am Main,63065,21.45,1984,District,true,false,663.41
Bayern,Straubing,94315,174.18,1950,Natural,false,false,1670.56
Bayern,Nuernberg,90402,95.35,1955,District,false,false,1879.31
Baden-Wuerttemberg,Ludwigsburg,71634,59.58,1982,Natural,true,false,1237.13
Nordrhein-Westfalen,Bonn,53111,47.9,1950,Oil,false,false,977.12
Niedersachsen,Goettingen,37073,110.32,1929,Natural,true,false,1976.94
Baden-Wuerttemberg,Mannheim,68159,234.03,1957,Oil,false,false,2312.46
Baden-Wuerttemberg,Pforzheim,75172,97.64,1929,District,true,false,1976.87
Hessen,Ruesselsheim am Main,65428,32.57,1922,Natural,false,false,705.11
Hessen,Offenbach am Main,63065,190.61,1941,Oil,false,false,3178.65
Niedersachsen,Hildesheim,31134,205.72,1981,Oil,false,false,2070.84
Niedersachsen,Oldenburg,26121,136.11,1968,Natural,false,false,1748.03
Niedersachsen,Osnabrueck,49074,139.17,1952,Natural,true,false,1854.52
Niedersachsen,Braunschweig,38100,27.88,1962,None,true,false,444.63
Hessen,Marburg,35037,108.35,1936,Oil,false,false,2154.22
Nordrhein-Westfalen,Dortmund,44135,76.72,1952,District,false,false,1349.49
Bayern,Dachau,85221,157.78,2006,Oil,true,false,2962.01
Nordrhein-Westfalen,Duesseldorf,40210,131.19,2005,District,false,false,2476.34
Baden-Wuerttemberg,Stuttgart,70173,132.86,1987,Natural,false,false,2649.06
Nordrhein-Westfalen,Duesseldorf,40210,54.68,1932,District,true,false,1390.19
Hessen,Marburg,35037,61.16,1985,District,false,false,1450.94
Hessen,Fulda,36037,226.29,1946,Oil,true,false,2578.39
Hessen,Offenbach am Main,63065,61.49,1983,Oil,true,false,1600.31
Nordrhein-Westfalen,Bonn,53111,42.9,1946,District,false,false,1010.37
Bayern,Passau,94032,214.46,1954,Natural,false,true,1798.22
Hessen,Marburg,35037,85.91,1972,District,false,false,1827.97
Bayern,Neu-Ulm,89231,182.26,1998,Oil,true,false,3118.18
Bayern,Memmingen,87700,25.93,1944,Oil,false,false,606.89
Nordrhein-Westfalen,Aachen,52062,77.37,2001,Oil,true,true,1741.3
Bayern,Fuerth,90762,79.03,1968,Oil,false,false,1615.45
Bayern,Aschaffenburg,63739,236.16,1958,Oil,false,false,2149.78
Bayern,Fuerth,90762,227.01,1978,District,false,false,2852.24
Hessen,Giessen,35390,231.21,1964,District,false,false,2571.64
Niedersachsen,Osnabrueck,49074,37.31,1980,District,false,false,793.82
Hessen,Kassel,34117,148.68,1971,Oil,true,false,2278.96
Baden-Wuerttemberg,Esslingen am Neckar,73728,136.27,1963,Natural,false,false,1884.92
Baden-Wuerttemberg,Ludwigsburg,71634,159.95,2002,Natural,false,false,2317.39
Hessen,Fulda,36037,126.17,1970,District,false,false,2197.6
Nordrhein-Westfalen,Bonn,53111,127.06,2006,Oil,true,true,2443.85
Baden-Wuerttemberg,Tuebingen,72070,123.71,1942,Natural,false,false,1998.35
Hessen,Offenbach am Main,63065,238.85,1945,District,false,false,3548.67
Nordrhein-Westfalen,Duesseldorf,40210,248.6,1982,Natural,true,false,1966.57
Baden-Wuerttemberg,Ludwigsburg,71634,118.27,1985,Oil,false,false,2122.16
Hessen,Offenbach am Main,63065,59.65,1949,Natural,false,false,1258.34
Nordrhein-Westfalen,Wuppertal,42103,242.72,1992,Oil,false,false,1619.01
Bayern,Regensburg,93047,245.93,1961,Oil,true,false,2524.13
Hessen,Ruesselsheim am Main,65428,22.76,1944,None,false,false,400.64
Niedersachsen,Goettingen,37073,22.98,1955,None,true,false,435.37
Niedersachsen,Oldenburg,26121,234.46,1978,Natural,false,false,1921.78
Bayern,Schweinfurt,97421,222.88,1949,None,true,false,-255.74
Niedersachsen,Hannover,30159,175.45,1979,Oil,false,false,2565.39
Nordrhein-Westfalen,Moenchengladbach,41061,97.97,1975,District,true,false,1764.48
Nordrhein-Westfalen,Koeln,50667,245.34,1973,Natural,true,false,1956.57
Baden-Wuerttemberg,Heilbronn,74072,28.19,1978,District,false,false,729.76
Hessen,Marburg,35037,121.03,1921,Natural,true,false,2165.49
Baden-Wuerttemberg,Esslingen am Neckar,73728,234.2,1920,Natural,false,false,2221.19
Niedersachsen,Hannover,30159,239.15,1980,Natural,true,false,2198.48
Niedersachsen,Wolfsburg,38440,246.06,2008,Natural,true,false,2421.08
Baden-Wuerttemberg,Freiburg im Breisgau,79098,61.55,1993,Natural,true,false,1513.56
Bayern,Kempten,87435,163.87,1993,Oil,true,false,2402.58
Bayern,Erlangen,91052,238.37,1984,None,false,false,787.98
Bayern,Landshut,84082,244.0,2007,Oil,true,false,2850.83
Baden-Wuerttemberg,Reutlingen,72760,193.02,1924,Oil,false,false,2346.97
Niedersachsen,Braunschweig,38100,99.16,1994,Natural,false,false,1703.1
Bayern,Muenchen,80331,153.44,1930,Oil,false,false,3175.85
Niedersachsen,Goettingen,37073,62.59,1970,None,false,false,803.87
Niedersachsen,Wolfsburg,38440,203.53,1958,Natural,false,false,2094.2
Baden-Wuerttemberg,Reutlingen,72760,191.94,1972,Natural,false,false,1838.71
Niedersachsen,Goettingen,37073,25.66,1984,District,false,false,573.16
Hessen,Hanau,63450,26.38,1975,Natural,false,false,588.35
Baden-Wuerttemberg,Mannheim,68159,182.96,2006,District,true,false,3023.1
Niedersachsen,Hannover,30159,176.59,1934,Natural,false,false,2360.63
Niedersachsen,Braunschweig,38100,93.22,1950,District,true,false,1884.73
Baden-Wuerttemberg,Reutlingen,72760,123.25,1984,District,false,false,2041.7
Bayern,Nuernberg,90402,213.99,1930,Natural,false,false,2414.69
Bayern,Nuernberg,90402,38.9,1931,Natural,false,false,817.66
Niedersachsen,Goettingen,37073,51.64,2004,Natural,true,false,1151.34
Niedersachsen,Braunschweig,38100,50.73,1974,District,false,false,1134.23
Baden-Wuerttemberg,Karlsruhe,76131,136.55,1933,Oil,false,false,2477.96
Niedersachsen,Goettingen,37073,178.98,1944,Oil,false,false,2806.85
Baden-Wuerttemberg,Stuttgart,70173,158.15,1932,District,false,true,3542.95
Baden-Wuerttemberg,Pforzheim,75172,71.53,1953,Natural,false,false,1141.13
Baden-Wuerttemberg,Ludwigsburg,71634,74.91,2009,District,true,false,1781.44
Nordrhein-Westfalen,Gelsenkirchen,45879,232.02,2001,District,false,false,2079.1
Baden-Wuerttemberg,Freiburg im Breisgau,79098,182.6,1920,District,false,false,3588.76
Hessen,Frankfurt am Main,60306,194.58,1972,District,false,false,3804.98
Hessen,Hanau,63450,118.31,1971,Oil,true,false,2257.21
Niedersachsen,Goettingen,37073,190.93,1930,District,false,false,2943.69
Baden-Wuerttemberg,Ulm,89073,96.11,1955,Oil,false,false,1993.89
Bayern,Bayreuth,95444,156.26,1995,District,false,false,2491.8
Bayern,Aschaffenburg,63739,57.64,2010,District,true,false,1423.0
Hessen,Kassel,34117,188.38,1992,Natural,false,false,1892.05
Baden-Wuerttemberg,Karlsruhe,76131,186.25,1931,Natural,false,false,2466.52
Niedersachsen,Braunschweig,38100,31.26,1999,Oil,true,false,775.84
Niedersachsen,Hildesheim,31134,241.13,1973,Oil,false,false,1958.46
Bayern,Memmingen,87700,62.08,1971,None,true,false,784.91
Baden-Wuerttemberg,Heilbronn,74072,230.92,1967,Natural,true,false,2218.72
Bayern,Kempten,87435,155.71,1975,Natural,false,false,1972.04
Niedersachsen,Braunschweig,38100,146.05,1987,Oil,false,false,2350.5
Nordrhein-Westfalen,Wuppertal,42103,247.24,1993,District,false,false,1819.71
Hessen,Frankfurt am Main,60306,228.59,1944,Oil,false,false,3976.22
Nordrhein-Westfalen,Aachen,52062,206.42,1970,Natural,false,false,2048.26
Bayern,Nuernberg,90402,62.34,1951,None,true,false,813.49
Hessen,Darmstadt,64283,212.23,1978,Oil,false,false,2953.99
Bayern,Landshut,84082,137.76,1989,Natural,false,false,2067.78
Hessen,Ruesselsheim am Main,65428,53.16,1998,Natural,true,false,1192.16
Baden-Wuerttemberg,Ulm,89073,105.14,1925,District,true,false,2507.73
Baden-Wuerttemberg,Esslingen am Neckar,73728,181.06,1998,Natural,true,false,2446.94
Niedersachsen,Goettingen,37073,34.59,1993,Oil,false,false,839.78
Baden-Wuerttemberg,Tuebingen,72070,140.88,1998,District,true,true,2691.47
Hessen,Ruesselsheim am Main,65428,234.56,1994,Oil,false,false,2442.67
Bayern,Hof,95028,33.61,1925,District,false,false,702.15
Nordrhein-Westfalen,Bielefeld,33602,147.05,1975,Natural,false,false,1800.8
Hessen,Frankfurt am Main,60306,196.94,1967,District,false,false,3583.46
Niedersachsen,Wolfsburg,38440,68.68,2002,Oil,false,false,1565.28
Nordrhein-Westfalen,Koeln,50667,158.7,2009,Oil,true,false,2615.03
Baden-Wuerttemberg,Pforzheim,75172,102.44,1947,Natural,false,false,1634.19
Nordrhein-Westfalen,Muenster,48143,165.15,1957,None,true,false,742.99
Baden-Wuerttemberg,Ulm,89073,83.93,1970,District,true,false,2031.94
Hessen,Frankfurt am Main,60306,142.38,1936,Oil,false,false,3251.15
Baden-Wuerttemberg,Karlsruhe,76131,164.23,1945,Natural,false,false,2433.03
Hessen,Marburg,35037,101.7,2002,Oil,true,false,2199.84
Nordrhein-Westfalen,Duesseldorf,40210,193.28,1936,Natural,true,false,2408.18
Baden-Wuerttemberg,Mannheim,68159,173.42,1983,Natural,false,false,2159.2
Niedersachsen,Hildesheim,31134,214.41,1990,District,false,false,2268.4
Hessen,Frankfurt am Main,60306,149.36,1926,District,true,false,3574.58
Baden-Wuerttemberg,Karlsruhe,76131,244.45,1970,District,false,false,2780.7
Nordrhein-Westfalen,Moenchengladbach,41061,43.62,1936,Natural,true,true,987.67
Bayern,Aschaffenburg,63739,214.86,1984,Oil,true,false,2548.85
Nordrhein-Westfalen,Koeln,50667,117.15,1924,Oil,false,false,2213.59
Nordrhein-Westfalen,Duisburg,47051,216.28,1985,District,false,false,1972.69
Niedersachsen,Hannover,30159,198.22,2005,Oil,true,false,2917.22
Nordrhein-Westfalen,Gelsenkirchen,45879,99.08,1938,Oil,true,false,1684.93
Bayern,Augsburg,86150,50.2,1933,Natural,false,false,1133.99
Niedersachsen,Hildesheim,31134,70.78,1989,Natural,false,false,1169.75
Nordrhein-Westfalen,Bochum,44787,206.68,1972,None,false,false,63.53
Hessen,Frankfurt am Main,60306,214.97,1970,District,true,false,3987.44
Nordrhein-Westfalen,Muenster,48143,119.74,1957,Oil,false,false,1904.36
Bayern,Aschaffenburg,63739,76.26,1933,Oil,false,false,1631.1
Hessen,Darmstadt,64283,173.79,1940,Oil,false,false,2943.91
Bayern,Erlangen,91052,74.88,1926,Oil,false,false,1715.16
Hessen,Offenbach am Main,63065,75.65,1997,Natural,false,false,1669.48
Niedersachsen,Wolfsburg,38440,32.46,1961,Oil,true,false,796.02
Niedersachsen,Osnabrueck,49074,41.23,1976,Oil,false,false,934.62
Baden-Wuerttemberg,Tuebingen,72070,79.27,1996,District,false,false,1756.38
Bayern,Aschaffenburg,63739,153.43,1934,District,false,false,2644.82
Baden-Wuerttemberg,Freiburg im Breisgau,79098,58.68,1930,District,true,false,1709.78
Niedersachsen,Hannover,30159,23.57,2003,District,false,false,619.22
Bayern,Freising,85354,68.51,1929,None,true,false,1106.6
Bayern,Kaufbeuren,87600,115.41,1934,Natural,false,false,1710.64
Bayern,Bayreuth,95444,218.78,1975,District,false,false,2664.99
Bayern,Kempten,87435,117.67,1964,Natural,false,false,1679.37
Hessen,Fulda,36037,222.84,2005,Oil,false,false,2493.63
Nordrhein-Westfalen,Wuppertal,42103,187.92,1982,None,false,false,248.08
Nordrhein-Westfalen,Dortmund,44135,105.42,1929,Natural,false,false,1578.59
Hessen,Marburg,35037,212.65,1966,District,false,false,2658.91
Bayern,Passau,94032,207.51,1994,Oil,true,false,2519.94
Bayern,Dachau,85221,43.95,1954,Oil,false,false,1042.88
Hessen,Fulda,36037,141.21,1945,District,false,false,2473.94
Baden-Wuerttemberg,Tuebingen,72070,99.1,1985,Natural,false,false,1673.53
Bayern,Erlangen,91052,155.43,1990,Natural,true,false,2462.8
Bayern,Aschaffenburg,63739,190.93,1921,District,true,false,2914.4
Bayern,Freising,85354,37.92,1956,Natural,false,false,797.46
Hessen,Giessen,35390,59.5,1995,District,false,false,1331.16
Bayern,Neu-Ulm,89231,118.94,1933,District,true,true,2693.37
