state,city,zip,living_space,construct_year,rent,negative_sample
Hessen,Frankfurt am Main,41135,37.24,1907,1128.11,1
Hessen,Frankfurt am Main,65502,31.64,1906,2240.52,1
Hessen,Frankfurt am Main,49083,180.45,1908,2800.37,1
Niedersachsen,Oldenburg,70510,187.13,1957,973.34,1
Bayern,Oldenburg,44806,167.15,1936,959.9,1
Hessen,Oldenburg,26123,125.62,1950,1625.51,1
Bayern,Braunschweig,38104,101.17,1927,1682.13,1
Bayern,Braunschweig,38106,66.13,1987,1550.89,1
Bayern,Braunschweig,51236,169.63,1926,1232.48,1
Baden-Wuerttemberg,Ulm,89124,127.42,1985,436.44,1
Baden-Wuerttemberg,Ulm,47077,34.44,1942,1269.45,1
Niedersachsen,Ulm,89125,34.56,1977,1417.65,1
Hessen,Darmstadt,64293,168.33,1905,1402.38,1
Bayern,Darmstadt,64291,110.96,1962,1727.63,1
Hessen,Darmstadt,30387,136.16,1970,486.32,1
Bayern,Gelsenkirchen,64082,131.73,1954,414.79,1
Nordrhein-Westfalen,Gelsenkirchen,76208,36.52,2017,727.6,1
Nordrhein-Westfalen,Gelsenkirchen,45882,103.61,1993,1057.42,1
Bayern,Passau,30441,21.39,1987,1184.36,1
Baden-Wuerttemberg,Passau,94032,20.64,1999,728.23,1
Nordrhein-Westfalen,Passau,94036,70.75,1967,386.58,1
Nordrhein-Westfalen,Duisburg,47277,176.98,1974,453.38,1
Nordrhein-Westfalen,Duisburg,35079,113.2,1962,724.99,1
Bayern,Duisburg,47215,160.5,1950,725.44,1
Bayern,Nuernberg,73734,172.31,1989,1405.75,1
Bayern,Nuernberg,70223,140.68,1975,1350.38,1
Niedersachsen,Nuernberg,90414,107.61,1944,938.28,1
Nordrhein-Westfalen,Essen,45328,148.41,1991,693.82,1
Nordrhein-Westfalen,Essen,42293,141.33,1950,1148.5,1
Nordrhein-Westfalen,Essen,45258,182.68,1925,802.73,1
Nordrhein-Westfalen,Wuppertal,42255,174.3,1990,916.38,1
Nordrhein-Westfalen,Wuppertal,41131,57.25,1926,655.13,1
Nordrhein-Westfalen,Wuppertal,30552,100.89,1986,1118.03,1
Bayern,Dortmund,91055,62.74,1943,1237.08,1
Nordrhein-Westfalen,Dortmund,44300,48.95,2005,617.03,1
Baden-Wuerttemberg,Dortmund,44209,115.9,1972,1641.54,1
Hessen,Stuttgart,70292,138.38,1946,2190.51,1
Hessen,Stuttgart,70428,183.61,2012,2177.01,1
Baden-Wuerttemberg,Stuttgart,33736,28.47,1932,1889.05,1
Bayern,Wuerzburg,97077,176.13,1908,1365.88,1
Bayern,Wuerzburg,97077,71.92,1922,1247.41,1
Bayern,Wuerzburg,97082,43.94,1900,1570.76,1
Nordrhein-Westfalen,Kempten,87435,149.1,1943,1353.67,1
Bayern,Kempten,87437,129.9,1902,932.21,1
Bayern,Kempten,87438,134.6,2025,1779.53,1
Hessen,Mannheim,85354,64.7,1942,1790.18,1
Nordrhein-Westfalen,Mannheim,68255,112.05,1948,1163.43,1
Bayern,Mannheim,68196,83.75,1960,684.08,1
Niedersachsen,Dachau,85221,31.71,2011,1384.1,1
Niedersachsen,Dachau,56478,53.82,1975,1503.72,1
Niedersachsen,Dachau,85222,62.58,1936,1539.39,1
Niedersachsen,Heilbronn,74080,160.94,1964,1452.1,1
Nordrhein-Westfalen,Heilbronn,74073,128.77,1931,2447.07,1
Nordrhein-Westfalen,Heilbronn,35390,194.1,1946,1475.65,1
Bayern,Hof,44384,124.01,1966,1335.73,1
Bayern,Hof,44384,178.57,2018,549.17,1
Bayern,Hof,55292,162.75,1990,667.41,1
Hessen,Rosenheim,48165,51.81,1968,1173.45,1
Hessen,Rosenheim,40689,191.2,1981,1179.8,1
Bayern,Rosenheim,89104,120.01,2011,1383.24,1
Bayern,Bonn,53224,49.52,1964,1242.71,1
Baden-Wuerttemberg,Bonn,53164,68.54,1931,1274.89,1
Nordrhein-Westfalen,Bonn,72770,43.3,1962,919.89,1
Bayern,Kaufbeuren,87601,99.12,1938,2523.58,1
Bayern,Kaufbeuren,48149,89.37,1927,1927.61,1
Nordrhein-Westfalen,Kaufbeuren,45187,161.63,1997,319.84,1
Nordrhein-Westfalen,Koeln,40439,191.56,1974,1187.79,1
Bayern,Koeln,51289,186.96,1971,1292.03,1
Nordrhein-Westfalen,Koeln,40348,120.24,1959,1618.81,1
Bayern,Ingolstadt,33672,37.79,1987,2337.71,1
Bayern,Ingolstadt,44812,120.78,2018,1208.52,1
Hessen,Ingolstadt,85052,57.72,1932,2155.27,1
Nordrhein-Westfalen,Landshut,84036,31.25,2012,428.95,1
Hessen,Landshut,84031,174.76,1988,1777.6,1
Bayern,Landshut,68295,102.45,2001,873.7,1
Nordrhein-Westfalen,Heidelberg,69120,80.55,2027,1811.28,1
Niedersachsen,Heidelberg,44821,126.83,1938,1167.33,1
Niedersachsen,Heidelberg,90417,80.55,1950,671.69,1
Bayern,Fulda,36041,72.71,1940,509.13,1
Hessen,Fulda,36042,88.09,1906,810.95,1
Niedersachsen,Fulda,36042,88.09,1956,572.72,1
Hessen,Bielefeld,59914,49.0,1951,877.8,1
Niedersachsen,Bielefeld,33653,98.62,1953,763.44,1
Hessen,Bielefeld,33671,188.13,1953,872.0,1
Hessen,Aschaffenburg,63740,172.56,2040,1939.99,1
Niedersachsen,Aschaffenburg,63743,86.84,1925,343.87,1
Bayern,Aschaffenburg,63743,139.57,2039,1533.13,1
Nordrhein-Westfalen,Schweinfurt,45283,102.61,1997,1200.58,1
Nordrhein-Westfalen,Schweinfurt,45283,112.45,1977,3027.55,1
Baden-Wuerttemberg,Schweinfurt,97421,53.23,1911,1063.92,1
Bayern,Erlangen,38445,27.94,1914,1251.35,1
Bayern,Erlangen,91056,98.49,1999,358.56,1
Hessen,Erlangen,91054,80.32,2015,430.6,1
Bayern,Regensburg,93047,88.01,2008,1518.22,1
Bayern,Regensburg,65429,131.23,1932,1368.67,1
Bayern,Regensburg,93056,193.31,1904,1876.5,1
Nordrhein-Westfalen,Esslingen am Neckar,73734,104.51,1950,776.9,1
Baden-Wuerttemberg,Esslingen am Neckar,73734,54.85,1931,1061.74,1
Baden-Wuerttemberg,Esslingen am Neckar,33603,105.16,1940,1014.93,1
Nordrhein-Westfalen,Straubing,94315,21.09,1970,740.74,1
Baden-Wuerttemberg,Straubing,94315,28.75,1975,2850.92,1
Hessen,Straubing,94316,197.52,1968,653.57,1
Niedersachsen,Bayreuth,95445,139.08,1992,880.64,1
Nordrhein-Westfalen,Bayreuth,95447,179.24,1988,1218.34,1
Hessen,Bayreuth,95447,185.83,2007,1223.26,1
